"Country","Season","Season.type","Year","Stock","Area","Fleets","Effort","UnitEffort","Catch..kg","Catch.Cat.","Report.cat.","Discards.Imported.Or.Raised"
"Belgium","annual","Year",2019,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",425134,"kWd",1591,"Discards","R-Reported","Imported"
"UK(Scotland)","annual","Year",2019,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",26434,"kWd",1,"Landings","R-Reported","Imported"
"France","4","Quarter",2019,"ple.27.7e","27.7.e","DRB_MOL_0_0_0_all",1340781,"kWd",499.07,"Landings","R-Reported","Imported"
"France","3","Quarter",2019,"ple.27.7e","27.7.e","OTB_DEF_100-119_0_0",498045,"kWd",3750.9,"Landings","R-Reported","Imported"
"France","3","Quarter",2019,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",22369,"kWd",134.81,"Landings","R-Reported","Imported"
"France","4","Quarter",2019,"ple.27.7e","27.7.e","GTR_DEF_all_0_0_all",18777,"kWd",682.76,"Landings","R-Reported","Imported"
"France","4","Quarter",2019,"ple.27.7e","27.7.e","MIS_MIS_0_0_0",1522569,"kWd",889.39,"Landings","R-Reported","Imported"
"France","1","Quarter",2019,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",50988,"kWd",3714.73,"Landings","R-Reported","Imported"
"France","4","Quarter",2019,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",10805,"kWd",281.97,"Landings","R-Reported","Imported"
"France","2","Quarter",2019,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",34861,"kWd",428.92,"Landings","R-Reported","Imported"
"France","2","Quarter",2019,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",284135,"kWd",3789.37,"Landings","R-Reported","Imported"
"France","1","Quarter",2019,"ple.27.7e","27.7.e","OTB_DEF_16-31_0_0",1261,"kWd",94.9,"Landings","R-Reported","Imported"
"UK (England)","4","Quarter",2019,"ple.27.7e","27.7.e","OTM_SPF_32-69_0_0_all",-9,NA,0,"BMS landing","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2019,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,0,"BMS landing","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2019,"ple.27.7e","27.7.e","LLS_FIF_0_0_0_all",-9,NA,0,"BMS landing","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2019,"ple.27.7e","27.7.e","LLS_FIF_0_0_0_all",-9,NA,0,"BMS landing","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2019,"ple.27.7e","27.7.e","FPO_CRU_0_0_0_all",-9,NA,0,"BMS landing","A-All - reported, nonre","Imported"
"Netherlands","4","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all",8272,"kWd",177.6,"Landings","R-Reported","Imported"
"Netherlands","1","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all",51904,"kWd",889.04,"Landings","R-Reported","Imported"
"UK (Channel Island Jersey)","2","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,201,"Landings","A-All - reported, nonre","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0",1297733,"kWd",0,"Logbook Registered Discard","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","OTM_DEF_70-99_0_0_all",35959,"kWd",63.51,"Landings","R-Reported","Imported"
"Belgium","1","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all",5448,"kWd",299,"Landings","R-Reported","Imported"
"UK (England)","4","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,3111,"Landings","A-All - reported, nonre","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_100-119_0_0",320240,"kWd",2167.2,"Landings","R-Reported","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",146037,"kWd",164.02,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","OTT_DEF_70-99_0_0",5453,"kWd",0.63,"Landings","R-Reported","Imported"
"UK (England)","1","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_>=120_0_0_all",-9,NA,16644,"Landings","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2018,"ple.27.7e","27.7.e","OTB_CRU_>=120_0_0_all",-9,NA,46,"Landings","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_>=120_0_0_all",-9,NA,4752,"Discards","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",-9,NA,69,"Landings","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","LLS_FIF_0_0_0_all",-9,NA,116,"Landings","A-All - reported, nonre","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","DRB_MOL_0_0_0_all",928413,"kWd",775.51,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","OTM_DEF_70-99_0_0_all",76408,"kWd",140.09,"Landings","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_32-69_0_0",9610,"kWd",161.9,"Landings","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","OTT_DEF_70-99_0_0",39336,"kWd",48.77,"Landings","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0",2600967,"kWd",19768.24,"Landings","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0",1639634,"kWd",1604.81,"Discards","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_100-119_0_0",399661,"kWd",5602.31,"Landings","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","OTM_DEF_70-99_0_0_all",91211,"kWd",244.18,"Landings","R-Reported","Imported"
"UK (England)","1","Quarter",2018,"ple.27.7e","27.7.e","GNS_DEF_all_0_0_all",-9,NA,2772,"Landings","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_all_0_0_all",-9,NA,1032,"Landings","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_>=120_0_0_all",-9,NA,508,"Landings","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,206299,"Discards","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_>=120_0_0_all",-9,NA,30052,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_>=120_0_0_all",-9,NA,39,"Landings","A-All - reported, nonre","Imported"
"Ireland","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_100-119_0_0_all",-9,NA,606,"Landings","R-Reported","Imported"
"Ireland","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0_all",-9,NA,902,"Landings","R-Reported","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",37007,"kWd",2953.42,"Landings","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_16-31_0_0",1709,"kWd",22.63,"Landings","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","DRB_MOL_0_0_0_all",258193,"kWd",82.46,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",16110,"kWd",523.48,"Landings","R-Reported","Imported"
"UK (Channel Island Guernsey)","3","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,259,"Landings","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_CRU_16-31_0_0_all",-9,NA,15,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0_all",-9,NA,36782,"Landings","A-All - reported, nonre","Imported"
"Belgium","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_CRU_70-99_0_0_all",13681,"kWd",1626,"Landings","R-Reported","Imported"
"Netherlands","4","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all",8272,"kWd",0,"BMS landing","R-Reported","Imported"
"Netherlands","1","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all",51904,"kWd",0,"BMS landing","R-Reported","Imported"
"UK (Channel Island Jersey)","3","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,201,"Landings","A-All - reported, nonre","Imported"
"Belgium","4","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all",4248,"kWd",121,"Landings","R-Reported","Imported"
"Belgium","annual","Year",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",583901,"kWd",138501,"Landings","R-Reported","Imported"
"UK (England)","1","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,980,"Landings","A-All - reported, nonre","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","OTM_DEF_70-99_0_0_all",81243,"kWd",694.17,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","OTT_DEF_70-99_0_0",5453,"kWd",0,"Logbook Registered Discard","R-Reported","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_all_0_0_all",18570,"kWd",451.03,"Landings","R-Reported","Imported"
"UK (England)","2","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,167065,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2018,"ple.27.7e","27.7.e","GNS_DEF_all_0_0_all",-9,NA,21928,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_>=120_0_0_all",-9,NA,25066,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_CRU_>=120_0_0_all",-9,NA,16,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_CRU_70-99_0_0_all",-9,NA,39,"Landings","A-All - reported, nonre","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_all_0_0_all",26112,"kWd",562,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","DRB_MOL_0_0_0_all",1369662,"kWd",859.1,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","OTT_DEF_100-119_0_0",40797,"kWd",528.03,"Landings","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_all_0_0_all",22878,"kWd",665.78,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_all_0_0_all",17862,"kWd",137.96,"Landings","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",23927,"kWd",403.37,"Landings","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0",2600967,"kWd",0,"Discards","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",275128,"kWd",3159.6,"Landings","R-Reported","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0_all",-9,NA,54175,"Landings","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_all_0_0_all",-9,NA,0,"Discards","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,174901,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_>=120_0_0_all",-9,NA,1,"Discards","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_>=120_0_0_all",-9,NA,12689,"Discards","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2018,"ple.27.7e","27.7.e","GNS_DEF_all_0_0_all",-9,NA,10845,"Landings","A-All - reported, nonre","Imported"
"Ireland","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0_all",-9,NA,0,"Discards","R-Reported","Imported"
"Ireland","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_100-119_0_0_all",-9,NA,0,"Discards","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",12935,"kWd",133.95,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_32-69_0_0",6589,"kWd",99,"Landings","R-Reported","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",4199,"kWd",3,"Landings","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",37047,"kWd",2923.3,"Landings","R-Reported","Imported"
"UK (Channel Island Guernsey)","4","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,259,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0_all",-9,NA,15859,"Discards","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_>=120_0_0_all",-9,NA,1822,"Landings","A-All - reported, nonre","Imported"
"Belgium","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_CRU_70-99_0_0_all",5989,"kWd",992,"Landings","R-Reported","Imported"
"Netherlands","3","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all",31125,"kWd",1506.44,"Landings","R-Reported","Imported"
"Netherlands","2","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all",27453,"kWd",775.93,"Landings","R-Reported","Imported"
"UK (Channel Island Jersey)","1","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,201,"Landings","A-All - reported, nonre","Imported"
"Belgium","annual","Year",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",583901,"kWd",21787,"Discards","R-Reported","Imported"
"Belgium","3","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all",7434,"kWd",242,"Landings","R-Reported","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,4716,"Landings","A-All - reported, nonre","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","OTT_DEF_100-119_0_0",3933,"kWd",9.72,"Landings","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_32-69_0_0",4682,"kWd",136.62,"Landings","R-Reported","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0",1297733,"kWd",25269.15,"Landings","R-Reported","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",21584,"kWd",70.3,"Landings","R-Reported","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_all_0_0_all",-9,NA,1913,"Landings","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",-9,NA,271,"Landings","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,23791,"Discards","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2018,"ple.27.7e","27.7.e","LLS_FIF_0_0_0_all",-9,NA,3,"Landings","A-All - reported, nonre","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0",2968487,"kWd",2512.78,"Landings","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","OTT_DEF_70-99_0_0",53692,"kWd",633.91,"Landings","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_100-119_0_0",332673,"kWd",2521.19,"Landings","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",2100,"kWd",29.4,"Landings","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",307151,"kWd",1423.86,"Landings","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",275128,"kWd",0,"Discards","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",120714,"kWd",231.29,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0",1563415,"kWd",11238.04,"Landings","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0",2600967,"kWd",0,"Logbook Registered Discard","R-Reported","Imported"
"UK (England)","1","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,41176,"Discards","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","GNS_DEF_all_0_0_all",-9,NA,26127,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,336512,"Landings","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0_all",-9,NA,29304,"Landings","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0_all",-9,NA,4182,"Discards","A-All - reported, nonre","Imported"
"Ireland","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_100-119_0_0_all",-9,NA,85,"Landings","R-Reported","Imported"
"Ireland","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0_all",-9,NA,1660,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_16-31_0_0",3794,"kWd",10.2,"Landings","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","DRB_MOL_0_0_0_all",442511,"kWd",411.64,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",30205,"kWd",554.77,"Landings","R-Reported","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","OTT_DEF_70-99_0_0",6027,"kWd",160.48,"Landings","R-Reported","Imported"
"UK (Channel Island Guernsey)","1","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,259,"Landings","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0_all",-9,NA,54345,"Landings","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_all_0_0_all",-9,NA,32,"Landings","A-All - reported, nonre","Imported"
"Belgium","1","Quarter",2018,"ple.27.7e","27.7.e","OTB_CRU_70-99_0_0_all",4192,"kWd",329,"Landings","R-Reported","Imported"
"Netherlands","3","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all",31125,"kWd",0,"BMS landing","R-Reported","Imported"
"Netherlands","2","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all",27453,"kWd",0,"BMS landing","R-Reported","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0",1297733,"kWd",12450.62,"Discards","R-Reported","Imported"
"UK (Channel Island Jersey)","4","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,201,"Landings","A-All - reported, nonre","Imported"
"Belgium","2","Quarter",2018,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all",5310,"kWd",347,"Landings","R-Reported","Imported"
"UK (England)","2","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,2099,"Landings","A-All - reported, nonre","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_100-119_0_0",300786,"kWd",1542.22,"Landings","R-Reported","Imported"
"France","1","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0",1822005,"kWd",948.15,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",120714,"kWd",0,"Discards","R-Reported","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_>=120_0_0_all",-9,NA,620,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2018,"ple.27.7e","27.7.e","LLS_FIF_0_0_0_all",-9,NA,40,"Landings","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_>=120_0_0_all",-9,NA,34492,"Landings","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_CRU_70-99_0_0_all",-9,NA,73,"Landings","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_all_0_0_all",-9,NA,0,"Discards","A-All - reported, nonre","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",44832,"kWd",1543.2,"Landings","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0",1639634,"kWd",20600.45,"Landings","R-Reported","Imported"
"France","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0",1563415,"kWd",0,"Discards","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","MIS_MIS_0_0_0",2399064,"kWd",1213.98,"Landings","R-Reported","Imported"
"France","2","Quarter",2018,"ple.27.7e","27.7.e","OTT_DEF_100-119_0_0",24640,"kWd",866.36,"Landings","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",25883,"kWd",281.04,"Landings","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",307151,"kWd",1066.3,"Discards","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_100-119_0_0",332673,"kWd",0,"Logbook Registered Discard","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","OTT_DEF_100-119_0_0",14466,"kWd",598.12,"Landings","R-Reported","Imported"
"UK(Scotland)","annual","Year",2018,"ple.27.7e","27.7.e","OTB_CRU_70-99_0_0_all",-9,"kWd",85,"Landings","R-Reported","Imported"
"UK (England)","4","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,69831,"Discards","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,336956,"Landings","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2018,"ple.27.7e","27.7.e","GNS_DEF_all_0_0_all",-9,NA,0,"Discards","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0_all",-9,NA,27091,"Discards","A-All - reported, nonre","Imported"
"Ireland","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_100-119_0_0_all",-9,NA,0,"Discards","R-Reported","Imported"
"Ireland","4","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_70-99_0_0_all",-9,NA,0,"Discards","R-Reported","Imported"
"France","3","Quarter",2018,"ple.27.7e","27.7.e","OTB_DEF_16-31_0_0",3741,"kWd",8.09,"Landings","R-Reported","Imported"
